2881	0.123031
2945	0.129680
3009	0.122048
3073	0.148810
3137	0.133998
3201	0.139519
65	0.000010
129	0.000043
193	0.000207
257	0.000302
321	0.000470
385	0.001307
449	0.002429
513	0.004822
577	0.003360
641	0.003863
705	0.002043
769	0.008652
833	0.004012
897	0.012439
961	0.006707
1025	0.013442
1089	0.013099
1153	0.015134
1217	0.020879
1281	0.023423
1345	0.021051
1409	0.024292
1473	0.026612
1537	0.028381
1601	0.038162
1665	0.033516
1729	0.035036
1793	0.038970
1857	0.041006
1921	0.044464
1985	0.047139
2049	0.049998
2113	0.066735
2177	0.060288
2241	0.063280
2305	0.065752
2369	0.068749
2433	0.073173
2497	0.077959
2561	0.083394
2625	0.089738
2689	0.118337
2753	0.115283
2817	0.110725
2881	0.120726
2945	0.131057
3009	0.128523
3073	0.129847
3137	0.137252
3201	0.141393
65	0.000010
129	0.000038
193	0.000089
257	0.000182
321	0.000948
385	0.000455
449	0.000614
513	0.001023
577	0.000851
641	0.001214
705	0.003317
769	0.003438
833	0.004532
897	0.009994
961	0.011272
1025	0.021739
1089	0.016023
1153	0.019359
1217	0.021271
1281	0.024641
1345	0.021340
1409	0.023918
1473	0.024055
1537	0.027150
1601	0.029935
1665	0.039340
1729	0.036878
1793	0.037315
1857	0.045209
1921	0.053740
1985	0.069357
2049	0.101503
2113	0.055030
2177	0.065219
2241	0.068964
2305	0.072908
2369	0.071484
2433	0.073833
2497	0.081167
2561	0.110161
2625	0.089099
2689	0.096672
2753	0.099224
2817	0.103545
2881	0.109721
2945	0.116030
3009	0.138123
3073	0.127024
3137	0.135252
3201	0.146642
65	0.000010
129	0.000039
193	0.000088
257	0.000165
321	0.000281
385	0.000421
449	0.006495
513	0.000985
577	0.001325
641	0.001270
705	0.002329
769	0.002615
833	0.013237
897	0.009547
961	0.008599
1025	0.008960
1089	0.020294
1153	0.014626
1217	0.021886
1281	0.019994
1345	0.021434
1409	0.023128
1473	0.024677
1537	0.028055
1601	0.029310
1665	0.033645
1729	0.033310
1793	0.038170
1857	0.041106
1921	0.050399
1985	0.049181
2049	0.060386
2113	0.092645
2177	0.057379
2241	0.060499
2305	0.080576
2369	0.116581
2433	0.073667
2497	0.095665
2561	0.085711
2625	0.139440
2689	0.123953
2753	0.102992
2817	0.107433
2881	0.110780
2945	0.115933
3009	0.121980
3073	0.126773
3137	0.180932
3201	0.142181
65	0.000011
129	0.000049
193	0.000203
257	0.000372
321	0.000506
385	0.000899
449	0.001806
513	0.001696
577	0.002132
641	0.002533
705	0.005004
769	0.003047
833	0.008834
897	0.011450
961	0.009651
1025	0.009118
1089	0.012352
1153	0.024284
1217	0.018443
1281	0.018934
1345	0.029702
1409	0.024281
1473	0.028360
1537	0.037412
1601	0.033817
1665	0.034047
1729	0.040727
1793	0.040823
1857	0.045901
1921	0.062896
1985	0.046657
2049	0.050349
2113	0.054465
2177	0.094108
2241	0.060504
2305	0.092230
2369	0.077070
2433	0.092759
2497	0.107627
2561	0.085893
2625	0.089843
2689	0.094241
2753	0.104664
2817	0.106100
2881	0.123749
2945	0.118360
3009	0.121610
3073	0.125682
3137	0.148703
3201	0.141014
65	0.000011
129	0.000099
193	0.000193
257	0.000276
321	0.000490
385	0.000906
449	0.001852
513	0.001761
577	0.002077
641	0.001833
705	0.005953
769	0.007004
833	0.008842
897	0.006999
961	0.008484
1025	0.012592
1089	0.015034
1153	0.032784
1217	0.020700
1281	0.019935
1345	0.029588
1409	0.024256
1473	0.027421
1537	0.027136
1601	0.029074
1665	0.033568
1729	0.036333
1793	0.037817
1857	0.044041
1921	0.063534
1985	0.048827
2049	0.052439
2113	0.053069
2177	0.057072
2241	0.061516
2305	0.080276
2369	0.071020
2433	0.077375
2497	0.079130
2561	0.086565
2625	0.090564
2689	0.095517
2753	0.098294
2817	0.103290
2881	0.114531
2945	0.144538
3009	0.135141
3073	0.131638
3137	0.134716
3201	0.144871
65	0.000009
129	0.000039
193	0.000094
257	0.000186
321	0.000276
385	0.000489
449	0.001533
513	0.000860
577	0.001220
641	0.001400
705	0.002071
769	0.003793
833	0.003834
897	0.007942
961	0.011178
1025	0.015907
1089	0.030245
1153	0.019573
1217	0.045095
1281	0.023237
1345	0.022039
1409	0.023761
1473	0.023960
1537	0.026560
1601	0.033778
1665	0.041031
1729	0.045708
1793	0.042938
1857	0.042142
1921	0.043791
1985	0.046864
2049	0.052149
2113	0.060619
2177	0.063669
2241	0.067728
2305	0.069614
2369	0.074213
2433	0.076720
2497	0.078096
2561	0.089477
2625	0.092990
2689	0.098142
2753	0.109494
2817	0.108196
2881	0.113161
2945	0.116744
3009	0.125003
3073	0.137431
3137	0.134385
3201	0.162781
65	0.000010
129	0.000045
193	0.000105
257	0.000247
321	0.000577
385	0.000726
449	0.001721
513	0.002926
577	0.003745
641	0.003057
705	0.003395
769	0.003413
833	0.007631
897	0.005937
961	0.008056
1025	0.012417
1089	0.012964
1153	0.018139
1217	0.017230
1281	0.019742
1345	0.021178
1409	0.027479
1473	0.024032
1537	0.026816
1601	0.032304
1665	0.031391
1729	0.038442
1793	0.036199
1857	0.040694
1921	0.044017
1985	0.059901
2049	0.051069
2113	0.054104
2177	0.058892
2241	0.065415
2305	0.069399
2369	0.074257
2433	0.076563
2497	0.083874
2561	0.093054
2625	0.093592
2689	0.092879
2753	0.120989
2817	0.103007
2881	0.108671
2945	0.140290
3009	0.141608
3073	0.165567
3137	0.153114
3201	0.153795
